SYMBOL,AVG_30D_VOLUME
CSLFINANCE,45945.71428571428
CSSL,69714.28571428571
CTE,10359.57142857143
CUB,1271771.5714285714
CUBEINVIT,487500.0
CUBEXTUB,106183.57142857143
CUDML,14571.42857142857
CUMMINSIND,1217741.0
CUPID,11225709.42857143
CURAA,1990.4285714285713
CURIS,7571.428571428572
CURRENT,13028.57142857143
CYBERMEDIA,10429.857142857143
CYBERTECH,157737.57142857142
CYIENT,344553.71428571426
CYIENTDLM,187637.42857142858
DABUR,4602646.857142857
DAICHI,9722.857142857143
DALBHARAT,235602.7142857143
DALMIASUG,193356.0
DAMCAPITAL,458360.28571428574
DAMODARIND,10686.285714285714
DANGEE,125591.71428571429
DANISH,23014.285714285714
DATAMATICS,127214.42857142857
DATAPATTNS,851205.4285714285
DAVANGERE,42432204.0
DBCORP,46357.857142857145
DBEIL,190061.14285714287
DBL,95062.42857142857
DBOL,61368.71428571428
DBREALTY,612613.2857142857
DBSTOCKBRO,37278.28571428572
DCAL,344761.4285714286
DCBBANK,811706.2857142857
DCCL,7200.0
DCG,17485.714285714286
DCI,4716.857142857143
DCM,27485.714285714286
DCMFINSERV,15103.142857142857
DCMNVL,8966.285714285714
DCMSHRIRAM,101099.85714285714
DCMSIL,114212.0
DCMSRIND,283650.14285714284
DCW,1013841.8571428572
DCXINDIA,1634850.5714285714
DDEVPLSTIK,265343.14285714284
DECCANCE,21367.14285714286
DECCANTRAN,3000.0
DECNGOLD,3460241.8571428573
DEEDEV,425199.5714285714
DEEM,20000.0
DEEPAKFERT,500712.14285714284
DEEPAKNTR,161608.85714285713
DEEPINDS,444326.85714285716
DEFENCE,192048.0
DELAPLEX,21100.0
DELHIVERY,2055166.4285714286
DELPHIFX,163827.2857142857
DELTACORP,24874070.14285714
DELTAMAGNT,5331.857142857143
DELTIC,23142.85714285714
DEN,426954.71428571426
DENEERS,36171.42857142857
DENORA,5445.714285714285
DENTA,241158.57142857142
DENTALKART,64785.71428571428
DEVIT,95526.14285714286
DEVX,79260.14285714286
DEVYANI,2029660.857142857
DGCONTENT,14850.285714285714
DHAMPURSUG,1199991.142857143
DHANBANK,2457563.285714286
DHANLAXMI,64800.0
DHANUKA,85145.85714285714
DHARAN,44055369.0
DHARARAIL,29714.285714285714
DHARIWAL,66000.0
DHARMAJ,122907.85714285714
DHRUV,6986.285714285715
DHTL,2400.0
DHUNINV,790.4285714285714
DIACABS,10860581.42857143
DIAMINESQ,6341.142857142857
DIAMONDYD,404724.85714285716
DICIND,914.4285714285714
DIFFNKG,117937.14285714286
DIGIDRIVE,30066.285714285714
DIGIKORE,122114.28571428571
DIGISPICE,71976.71428571429
DIGITIDE,391970.71428571426
DIGJAMLMTD,5508.285714285715
DIL,257627.0
DIRL,34500.0
DISAQ,581.8571428571429
DISHTV,2984922.714285714
DIVGIITTS,173339.42857142858
DIVIDEND,15147.714285714286
DIVINEHIRA,11371.42857142857
DIVISLAB,442486.5714285714
DIVOPPBEES,40697.42857142857
DIVYADHAN,3500.0
DIXON,441403.14285714284
DJML,440461.0
DKEGL,9000.0
DLF,6332209.285714285
DLINKINDIA,86369.42857142857
DMART,872530.2857142857
DMCC,35978.857142857145
DNAMEDIA,49155.142857142855
DODLA,31768.14285714286
DOLATALGO,255484.57142857142
DOLLAR,210089.14285714287
DOLLEX,7000.0
DOLPHIN,13743.0
DOMS,22910.714285714286
DONEAR,24056.571428571428
DPABHUSHAN,12739.0
DPEL,63500.0
DPSCLTD,148121.85714285713
DPWIRES,52116.42857142857
DRAGARWQ,1071.4285714285713
DRCSYSTEMS,40310.42857142857
DREAMFOLKS,85571.57142857143
DREDGECORP,724866.2857142857
DRONE,28357.14285714286
DRREDDY,2937680.285714286
DSFCL,40689.71428571428
DSSL,299331.4285714286
DTIL,3410.8571428571427
DTL,7800.0
DUCOL,6000.0
DUCON,298603.14285714284
DUGLOBAL,125000.0
DURLAX,53142.857142857145
DVL,16316.57142857143
DWARKESH,6528792.0
DYCL,327764.71428571426
DYNAMATECH,30363.0
DYNAMIC,11857.142857142857
DYNPRO,34882.857142857145
E2E,229896.2857142857
E2ERAIL,68685.71428571429
EASEMYTRIP,84711713.85714285
EASTSILK,833.5
EBANKNIFTY,2453.8571428571427
EBBETF0430,13238.42857142857
EBBETF0431,4361.285714285715
EBBETF0433,31755.428571428572
EBGNG,335011.4285714286
ECAPINSURE,39448.0
ECLERX,176901.14285714287
ECOLINE,146428.57142857142
ECOSMOBLTY,1154991.142857143
EDELWEISS,5735967.285714285
EDUCOMP,51703.0
EEPL,29285.714285714286
EFACTOR,36533.333333333336
EFCIL,625071.2857142857
EFFWA,49714.28571428572
EFORCE,11485.714285714286
EGOLD,173513.42857142858
EICHERMOT,825352.0
EIDPARRY,534591.0
EIEL,4710494.857142857
EIFFL,26900.14285714286
EIHAHOTELS,16825.714285714286
EIHOTEL,371762.5714285714
EIMCOELECO,16727.85714285714
EKC,210114.85714285713
ELANTAS,721.4285714285714
ELCIDIN,16.0
ELDEHSG,2563.5714285714284
ELECON,637944.5714285715
ELECTCAST,5563713.428571428
ELECTHERM,59073.0
ELGIEQUIP,2351813.4285714286
ELGIRUBCO,60568.42857142857
ELGNZ,79571.42857142857
ELIN,221865.14285714287
ELIQUID,8780.0
ELITECON,2258535.5714285714
ELLEN,376395.85714285716
ELM250,88249.57142857143
ELPROINTL,66668.28571428571
EMAMILTD,493337.85714285716
EMAMIPAP,87719.71428571429
EMAMIREAL,24454.14285714286
EMAPARTNER,6857.142857142857
EMBASSY,717675.7142857143
EMBDL,3088978.3333333335
EMCURE,173414.42857142858
EMIL,1012541.1428571428
EMKAY,40530.42857142857
EMKAYTOOLS,2528.5714285714284
EMMBI,17168.571428571428
EMMIL,8535.714285714286
EMMVEE,10712325.857142856
EMPOWER,2291297.5714285714
EMSLIMITED,140348.42857142858
EMUDHRA,57532.71428571428
EMULTIMQ,29910.285714285714
ENCOMPAS,24228.571428571428
ENDURANCE,103244.71428571429
ENERGY,920913.5714285715
ENERGYDEV,65773.14285714286
ENEXT50,2814.6666666666665
ENFUSE,3200.0
ENGINERSIN,4761871.857142857
ENIFTY,3668.1428571428573
ENIL,20834.285714285714
ENRIN,1495892.857142857
ENSER,70000.0
ENTERO,331136.14285714284
ENVIRO,27857.14285714286
EPACK,942026.8571428572
EPACKPEB,419880.28571428574
EPIGRAL,44174.0
EPL,386736.14285714284
EPWINDIA,13200.0
EQUAL200,28725.714285714286
EQUAL50,1402.7142857142858
EQUAL50ADD,50471.857142857145
EQUIPPP,7839.571428571428
EQUITASBNK,2626155.4285714286
ERIS,102061.57142857143
ESABINDIA,10342.285714285714
